title,price,size,address,link
+++ Neubau! Erstbezug! Hochwertig möblierte 2-Zimmer-Wohnung in Lichterfelde! +++,1.550 €,"61,68 m²","Billy-Wilder-Promenade 20, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159391878
"Voll ausgestattete, neuwertige 2-Zimmer-Wohnung mit perfektem Altbaucharme. Sofortige Nutzung..",1.399 €,66 m²,"Perleberger Str. 29, Moabit, Berlin",https://www.immobilienscout24.de/expose/159492067
"Stylisch, kompakt, zentral – möbliertes Apartment mit Café und Rooftop","710,01 €","22,59 m²","Krautstraße 31, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159857416
Möbliertes 1-Zimmer-Apartment im hippen Friedrichshain,700 €,"21,84 m²","Krautstraße 29a, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/151489876
"Moderne 2,5-Zimmer-Wohnung mit Havelblick und zwei Balkonen auf der Heerstraße",1.216 €,76 m²,"Heerstraße 243, Wilhelmstadt, Berlin",https://www.immobilienscout24.de/expose/159420889
"Stadt vor der Tür, Ruhe im Apartment – möbliertes 1-Zimmer in Bestlage","760,01 €","24,06 m²","Krautstraße 31, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159857148
Exklusive 2-Raum-Wohnung/Apartment mit Einbauküche in Berlin Steglitz,1.350 €,54 m²,"Thorwaldsenstraße 19a, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159857319
Ihr neues Bad lässt keine Wünsche offen,"853,23 €","71,4 m²","Oelder Weg 2A, Tegel, Berlin",https://www.immobilienscout24.de/expose/159857342
"HOMESK - Exklusive Neubauwohnung mit 3-Zimmern, Loggia und Einbauküche zum ruhigen Hinterhof","1.738,22 €","92,8 m²","Delbrückstraße 41, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159856694
Abendsonne & Spree im Blick – 2 Zimmer mit Balkon zum Aufatmen,"1.143,51 €","50,34 m²","Tabbertstraße 6E, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159856263
+++ Altbau! +++ Frisch renoviert! +++,830 €,"75,45 m²","Wattstr. 10, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159279246
Großzügige 2 Zimmerwohnung mit Terrasse im Herzen von Berlin,"2.419,34 €","91,6 m²","Voßstraße 26, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158732404
+++ Neubau! +++ Zweitbezug! +++ Top-Ausstattung! +++,"2.054,40 €","102,72 m²","Lehrter Str. 23, Moabit, Berlin",https://www.immobilienscout24.de/expose/155816860
Stylish Furnished New-Build Apartment in Prime Berlin Location – Kurfürstenstraße!,1.900 €,"69,8 m²","Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159856319
Dahlem - Miquelstraße - Licht. Luft. Lebensqualität – Ihre grüne Rückzugsoase im Herzen von Dahlem,1.300 €,68 m²,"Dahlem, Berlin",https://www.immobilienscout24.de/expose/159856148
Erstbezug nach Sanierung – Exklusive 4-Zimmer-Maisonettewohnung im Zweifamilienhaus EBK DT,2.350 €,123 m²,"Mühlenstraße 15a, Zehlendorf, Berlin",https://www.immobilienscout24.de/expose/156538973
Dein kleines Stück Zuhause in der Fließstraße - möbliertes Wohnglück nahe der Spree,"622,16 €","28,28 m²","Fließstraße 14, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159855552
Traumhafte Maisonette Wohnung im Lichterfelder Ring in Berlin Steglitz,2.067 €,173 m²,"Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159581913
1 Zimmer Wohnung im Prenzlauer Berg - frei ab sofort - Befristet für 24 Monate zu vermieten,650 €,"41,5 m²","Dunckerstr. 23, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159855582
"Ein Zimmer, das alles kann – möbliert, modern & mit Balkon","651,60 €","27,15 m²","Schnellerstraße 103, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159855171
Stilvoll wohnen im Uhlandschloss – Großzügige Altbauwohnung mit Charme!,"4.437,02 €","247,05 m²","Uhlandstr. 171/172, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159855377
"Vinylboden, sonnig und großzügig geschnitten!",964 €,"66,4 m²","Gottschalkstr. 20, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159855346
Traumhaft schön.,"1.108,32 €","54,43 m²","Rosenfelder Ring 160, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/159854725
Möbliertes 1-Zimmer Apartment mit Dachterrasse – wohnen über den Dächern von Niederschöneweide,"789,39 €","38,32 m²","Spreestraße 5, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159854123
Exklusiv möbliert Wohnen am See - Das Haus am See in Weißensee,2.700 €,148 m²,"Große Seestraße 4, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159417477
Lichtdurchflutete 4-Zimmer-Wohnung in Berlin Lichtenberg,2.300 €,153 m²,"Hagenstraße 6, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159105862
helles Loft mit Echtholzparkett und modernem Duschbad an der Spree,680 €,35 m²,"Bruno-Bürgel-Weg 69-81, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159290401
Kleines Paradies im Märchenviertel.,"1.066,34 €","65,84 m²","Hirtestraße 24, Köpenick, Berlin",https://www.immobilienscout24.de/expose/146201299
Top Location Prenzlauer Berg (Mauerpark),1.600 €,80 m²,"Gleimstraße 61, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/112919105
Erstbezug mit Balkon und Einbauküche: Geschmackvolle 4-Raum-DG-Wohnung,1.850 €,110 m²,"Holländerstraße 24, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159853646
"Modernes, helles Neubau 2-Zi-Apartment – komplett möbliert",1.750 €,60 m²,"Wilhelmsaue 32, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159853211
4- Zimmer Wohnung ab sofort bezugsfrei,"1.404,90 €","93,66 m²","Rubusweg 10, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159504547
"Zur Zwischenmiete: möblierte 1,5-Zi-Whg in Wedding",1.250 €,50 m²,"Fehmarner Str. 22, Wedding, Berlin",https://www.immobilienscout24.de/expose/159852965
*2-Zimmer mit Parkett und Fußbodenheizung*,"769,99 €","59,23 m²","Joachimstraße 4, Köpenick, Berlin",https://www.immobilienscout24.de/expose/123881530
Möblierte 1-Zimmer-Wohnung im trendigen Bergmannkiez - Ruhige Lage in belebter Gegend,1.150 €,35 m²,"Willibald-Alexis-Straße 32, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/139408537
Wohnung direkt am Alexanderplatz,1.950 €,70 m²,"Wadzeckstraße 12, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159852861
4 passende Wohneinheiten: Barrierearme Einzimmerwohnungen,712 - 2.153 €,"32,09 - 60,22 m²","Hildburghauser Straße 4 a- b, 12279 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/a-l-m-e-grundstuecksverwaltung-gmbh/neubau-erstvermietung/133698.html
Wunderschöne Altbau WG-Zimmer mit zentraler und idyllischer Lage,743 €,82 m²,"Weißensee, Berlin",https://www.immobilienscout24.de/expose/159840357
Möblierte Neubauwohnung neben U-Bahn,1.682 €,57 m²,"Stallschreiberstraße 18, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159852671
Traumhafte Dachgeschosswohnung im Neubau!,"1.094,72 €","71,55 m²","Rabensteiner Str. 44A, Marzahn, Berlin",https://www.immobilienscout24.de/expose/159852570
"Charmante, Möblierte 2-Zimmer-Wohnung mit Balkon in Berlin-Wilmersdorf",1.370 €,54 m²,"Prinzregentenstr 18, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159852489
Geräumige und lichterfüllte Wohnung in einem Stalinkultur-Gebäude,1.500 €,72 m²,"Frankfurter Allee 6, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159852419
Kaiser-Friedrich-Straße 25 Charlottenburg  Wohnung zu vermieten,1.380 €,"57,63 m²","Kaiser-Friedrich-Strasse 25, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159414868
Möbliertes zwei Zimmer Apartment mit 3D Rundgang,1.100 €,30 m²,"Jablonskistraße 21, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/102200296
"Erstbezug: Neubau Dachgeschosswohnung in Charlottenburg mit Altbauflair - 3 Zimmer, 2 Bäder!",3.160 €,"117,2 m²","Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159851995
Nachmieter gesucht für exklusive 5-Zimmer-Wohnung in Berlin Charlottenburg,4.200 €,"226,73 m²","Wilmersdorfer Straße 94, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158592465
"Neubauwohnung mit Einbauküche, Fußbodenheizung und Balkon in beliebter Lage",1.850 €,80 m²,"Weißensee, Berlin",https://www.immobilienscout24.de/expose/159851343
2-Zimmer-Wohnung mit Einbauküche und Balkon,"885,50 €","63,25 m²","Regattastr. 80b, Grünau, Berlin",https://www.immobilienscout24.de/expose/158579327
Exklusive Erdgeschosswohnung mit Terrasse zwischen Stadtschloss u. Oper,"1.542,94 €","67,26 m²","Niederlagstr. 5, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/118016378
Erstbezug - Moderne Dachgeschosswohnung mit großer (31qm2) Terrasse 200 m zur S-Bahn,1.290 €,70 m²,"Mahlsdorfer Straße 7-8, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159547736
Ein Platz für Ideen.,"296,97 €","33,86 m²","Zwinglistr. 21, Moabit, Berlin",https://www.immobilienscout24.de/expose/159261934
Großzügige 4-Zimmer-Wohnung mit viel Platz zum Wohlfühlen!,1.200 €,"105,92 m²","Grünauer Straße ., Köpenick, Berlin",https://www.immobilienscout24.de/expose/159846956
1-Zimmer-Wohnung mit Balkon und viel Potenzial sucht Sie!,"369,99 €","38,45 m²","Distelfinkweg 26, Buckow, Berlin",https://www.immobilienscout24.de/expose/159010971
Geschmackvolle möblierte 2-Zimmer-Erdgeschosswohnung mit moderner Innenausstattung in Berlin Heiners,1.200 €,59 m²,"Treskowstraße 21, Heinersdorf, Berlin",https://www.immobilienscout24.de/expose/159207886
Traumwohnung sofort zu haben - Dachgeschoß,"2.185,96 €","131,21 m²","An der Villa Bolle 3A, Köpenick, Berlin",https://www.immobilienscout24.de/expose/145867569
Familienwohnung im grünen Köpenick,"1.898,81 €","120,93 m²","Wendenschloßstr. 254, Köpenick, Berlin",https://www.immobilienscout24.de/expose/142970772
"Anschauen, einziehen und wohlfühlen","1.491,50 €","90,89 m²","Grünauer Str. 78, Köpenick, Berlin",https://www.immobilienscout24.de/expose/157139756
14 passende Wohneinheiten: JETZT BEZUGSFERTIG - Vereinbaren Sie Ihren Besichtigungstermin!,1.266 - 3.881 €,"47,00 - 143,00 m²","Wilhelm-Kuhr-Straße 39, 13359 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/grossmann-berger-gmbh/jungbrunn/131930.html
7 passende Wohneinheiten: Im lebendigen Stadtteil Friedrichsfelde-Süd entstehen neue Wohnungen!,241 - 1.288 €,"37,00 - 92,00 m²","Sewanstraße 38, 40, 10319 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/howoge-wohnungsbaugesellschaft-mbh/sewanstr-38-40-in-10319-berlin/138591.html
4 passende Wohneinheiten: Attraktive 3-4-Zimmer-Wohnungen in energieeffizientem Neubau-Erstbezug Nähe U-Residenzstraße,1.599 - 2.199 €,"67,00 - 105,00 m²","Kopenhagener Straße 17, 13407 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/argos-real-estate-gmbh/kopenhagener-strasse-17-in-reinickendorf/135435.html
4 Zimmer Wohnung mit Garten/Pool/Balkon in bester Lage Dahlem,2.200 €,110 m²,"Messelstraße 13, Dahlem, Berlin",https://www.immobilienscout24.de/expose/159809898
Neubau* großer Balkon* sehr hell* Fahrtsuhl* Tiefgarage* Abstellkammer* Keller*,1.450 €,"71,53 m²","Sophie-Charlotten-Straße 117, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159841827
Einbauküche* Jalousien* Balkon* offene Dusche* Neubau* Tiefgarage* Aufzug,1.500 €,"70,75 m²","Sophie-Charlotten-Straße 117B, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159841760
Terrasse* Jalousien* Badewanne* separate Dusche* Gäste Bad* top Lage* Innenhof* Tiefgarage* Aufzug*,2.100 €,"102,76 m²","Sophie-Charlotten-Straße 117E, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159841525
Freundliche 2-Zimmer-Wohnung,581 €,"54,44 m²","Moabit, Berlin",https://www.immobilienscout24.de/expose/159841484
"Voll möbliert, 2 Zi. Whg, all inclusive Miete, befristet, Prenzlauer Berg",1.040 €,45 m²,"Sültstraße 64, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159841458
Traumhafte ruhige 7-Zimmer-Dachgeschosswohnung im Winterfeldkiez,"3.170,95 €",189 m²,"Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159542617
Erstbezug nach Sanierung 3 Zi Whg im ruhigen Grünen,1.400 €,72 m²,"Buckow, Berlin",https://www.immobilienscout24.de/expose/154294117
wunderschöne Zweizimmer- Altbauwohnung,689 €,53 m²,"Samariterstrasse 4, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/150978240
Möblierte 3 Zimmerwohnung nahe Warschauer Platz frei bis 2030,1.600 €,67 m²,"Rotherstraße 26, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158502336
Helle 2-Zimmer-Dachgeschosswohnung mit großer Loggia (Erstbezug),1.645 €,"68,15 m²","Hoffmannstraße 14, Adlershof, Berlin",https://www.immobilienscout24.de/expose/159569784
"Gepflegte 2,5-Zimmer-Wohnung ,geh. Innenausstattung mit Balkon u. EBK. Befristet auf 5. Jahre",1.275 €,"75,34 m²","Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159393990
"Elegante, komplette Villenetage - 6 Zimmer mit Bestausstattung",4.150 €,"216,59 m²","Dahlem, Berlin",https://www.immobilienscout24.de/expose/159699988
"Exklusive 4-Zimmer-Wohnung mit Balkon und Einbauküche in Tiergarten, Berlin",3.250 €,119 m²,"055WE039 Gabriele-Tergit-Promenade 21, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/129674381
"Erstbezug: Exklusive, unmöblierte 2-Zimmer-Erdgeschosswohnung mit luxuriöser Innenausstattung",1.500 €,"57,66 m²","Nassauische Str. 50A, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/157121451
Exklusives Dachgeschoss in Berlin-Weißensee – Ihr neues Zuhause mit Weitblick!,2.485 €,"134,47 m²","Weißensee, Berlin",https://www.immobilienscout24.de/expose/159151540
1-Zimmer-Dachgeschosswohnung  in Berlin Wedding - U-Bahn Pankstr.,620 €,"28,01 m²","Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159838138
Schöne großzügige  2-Zi Altbauwohnung mit Stuck und Dielenboden,1.775 €,70 m²,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159540199
Erstbezug - Helle 2-Zi.-Wohnung in Adlershof,1.300 €,"56,6 m²","Hoffmannstraße 14, Adlershof, Berlin",https://www.immobilienscout24.de/expose/159837954
"Erstbezug mit Möbel, Balkon und Einbauküche: Stilvolle 2-Raum-DG-Wohnung",1.590 €,49 m²,"Giselastraße 10, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159837500
"3,5 Zimmer Maisonette-Wohnung möbliert befristet zu vermieten (ab 01.11.2024)",2.050 €,90 m²,"Züricher Straße 8, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/103712458
"Erstbezug! Sanierte 2-Zi. Altbauwhg., ca. 150 Meter vom Lietzensee, unbefristeter Mietvertrag",1.250 €,56 m²,"Riehlstraße 3, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159238745
Top-Grunewaldlage: Dachgeschoss-Galerie-Maisonette-Wohnung 2 Zimmer befristet 5 Jahre von privat,1.250 €,66 m²,"Kronberger Straße 25A, Grunewald, Berlin",https://www.immobilienscout24.de/expose/148140585
"Moderne 2-Zimmer-Erdgeschosswohnung mit EBK in Charlottenburg, Berlin",1.100 €,"38,27 m²","Wegelystraße 4, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/116131902
Erstbezug nach Neuuausbau mit Balkon in Berlin Haselhorst (Spandau),1.040 €,"64,4 m²","Simonring 5, Haselhorst, Berlin",https://www.immobilienscout24.de/expose/159692207
3-Zimmer-Wohnung mit sonnigem Balkon in perfekter Lage am Park am Gleisdreieck,2.500 €,91 m²,"Flottwellstraße 25, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/151685298
Neuwertige 3-Raum-Wohnung mit Balkon und EBK nähe U2 Spittlemarkt,2.500 €,91 m²,"Kommandantenstraße 78, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/116851144
Mietrabatt - Möbliertes Studio  -25 Min. nur von Friedrichshain entfernt-In der Nähe der HTW Univers,"507,40 €","16,9 m²","Rathenaustraße 25, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159836391
Erstbezug nach Neuausbau mit Balkon in Berlin Haselhorst (Spandau),1.070 €,"67,1 m²","Simonring 5, Haselhorst, Berlin",https://www.immobilienscout24.de/expose/159691770
"Wunderschöne 3-Raum-Maisonette-Wohnung,möbiliert, direkt am Gleisdreieck Park",2.800 €,112 m²,"Lützowstraße 110a, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/158926447
"Ruhige Terrassenwohnung in Mitte, nahe Torstr. von privat",1.900 €,79 m²,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/146808912
3 Zimmer | 2 Balkone und EBK | inkl. Stellplatz | Checkpoint Charlie,2.500 €,97 m²,"Wilhelmstraße 119, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159232489
"Exklusive, neuwertige 1-Raum-Wohnung mit gehobener Innenausstattung in Berlin Mitte",950 €,"32,95 m²","Schillingstraße 2, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159834639
2-Zimmer-Wohnung mit Anmeldung – Voll möbliert – Kreuzberg - Kurz- oder langfristig,1.000 €,44 m²,"Nostitzstraße 18, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159834866
Herrliche Altbauwohnung für Familien - möbliert,3.900 €,180 m²,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159537768
"Geschmackvolle, neuwertige 2-Zimmer-Wohnung mit luxuriöser Innenausstattung mit EBK in Berlin Mitte",1.650 €,48 m²,"Otto-Weidt-Platz 14, Moabit, Berlin",https://www.immobilienscout24.de/expose/158536759
Stilvolle 2-Raum-Wohnung mit gehobener Innenausstattung in Berlin Wilmersdorf,1.900 €,74 m²,"Badensche Straße 14, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159438922
Erstbezug - Modernes 2-Zimmer-Penthouse mit 2 Balkonen & Aufzug,1.480 €,61 m²,"Prühßstraße 39, Mariendorf, Berlin",https://www.immobilienscout24.de/expose/159214209
"Attraktive, modernisierte und möblierte 2,5-Raum-Wohnung mit Wohnküche und gehobener Einrichtung","1.572,18 €",88 m²,"Mühlenstraße 35, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159694614
*Platz für Familie in Karlshorst ab 01.08.2025*,1.200 €,100 m²,"Dorotheastraße 27 , Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159834394
Moderne Wohnung im grünen Karlshorst,1.066 €,64 m²,"Ehrlichstraße 70, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159212416
Schöne Wohnung im EG,950 €,"66,58 m²","Brehmestr. 54, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159834261
Schöne 3 Zimmer DG Wohnung!,1.020 €,"82,15 m²","Willhelminenhofstr. 44b, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159834207
Erstbezug - 3-Zimmerwohnung für Paare oder kleine Familien - einfach ideal,1.615 €,"88,5 m²","Regattastraße 7, Grünau, Berlin",https://www.immobilienscout24.de/expose/159832783
Geschmackvolle 3-Raum-Wohnung + Balkon & EBK Berlin Konradshöhe (Reinickendorf) - Garage auf Wunsch,735 €,"79,44 m²","Scharfenberger Straße 28, Konradshöhe, Berlin",https://www.immobilienscout24.de/expose/159661109
